booking_id,booking_date,customer_id,customer_name,city,service_type,payment_mode,booking_amount,booking_status
11940,2025-03-18,4294,Customer_2235,Delhi,Flight,Debit Card,14053.54,Confirmed
11941,2025-10-08,5781,Customer_3560,Chennai,Bus,UPI,18257.78,Confirmed
11942,2025-12-30,5747,Customer_2170,Hyderabad,Flight,UPI,19017.67,Cancelled
11943,2025-06-28,5392,Customer_3422,Mumbai,Flight,UPI,5258.16,Confirmed
11944,2025-08-26,3834,Customer_1124,Chennai,Bus,Net Banking,4387.65,Confirmed
11945,2025-05-15,5716,Customer_284,Pune,Hotel,UPI,24184.06,Cancelled
11946,2025-12-31,2654,Customer_7093,Chennai,Flight,Net Banking,5050.28,Pending
11947,2025-10-07,3928,Customer_6671,Chennai,Flight,Net Banking,11886.67,Pending
11948,2025-01-19,4603,Customer_384,Pune,Hotel,Net Banking,24578.13,Confirmed
11949,2025-03-24,2672,Customer_1579,Delhi,Bus,Net Banking,10721.71,Confirmed
11950,2025-08-16,5350,Customer_3873,Chennai,Flight,Credit Card,13113.8,Confirmed
11951,2025-09-22,2287,Customer_2946,Bangalore,Flight,Debit Card,20059.91,Confirmed
11952,2025-04-22,3726,Customer_4283,Hyderabad,Bus,Credit Card,8839.64,Confirmed
11953,2025-09-08,5124,Customer_7176,Bangalore,Flight,UPI,11060.33,Pending
11954,2025-06-13,2058,Customer_624,Bangalore,Hotel,UPI,8638.25,Confirmed
11955,2025-12-24,5844,Customer_545,Delhi,Flight,Credit Card,7541.22,Cancelled
11956,2025-06-17,1601,Customer_7587,Chennai,Flight,UPI,12059.54,Confirmed
11957,2025-08-09,4274,Customer_914,Hyderabad,Flight,Net Banking,18774.19,Confirmed
11958,2025-10-31,3978,Customer_2138,Hyderabad,Hotel,Debit Card,21748.56,Cancelled
11959,2025-07-10,1130,Customer_2544,Hyderabad,Hotel,UPI,12017.83,Confirmed
11960,2025-11-21,1110,Customer_3733,Chennai,Train,Net Banking,8364.59,Pending
11961,2025-06-19,3571,Customer_5056,Hyderabad,Flight,Debit Card,22834.02,Cancelled
11962,2025-02-14,4359,Customer_3996,Kolkata,Hotel,UPI,8730.18,Confirmed
11963,2025-01-14,3734,Customer_1748,Hyderabad,Flight,Debit Card,19487.62,Confirmed
11964,2025-08-19,1830,Customer_2164,Kolkata,Bus,Credit Card,18841.18,Confirmed
11965,2025-06-06,1665,Customer_6829,Mumbai,Bus,Credit Card,1719.51,Confirmed
11966,2025-05-14,2066,Customer_1044,Mumbai,Flight,UPI,4852.17,Confirmed
11967,2025-02-06,5970,Customer_2180,Hyderabad,Bus,UPI,14534.75,Confirmed
11968,2025-02-22,4788,Customer_1316,Pune,Hotel,Credit Card,21756.87,Confirmed
11969,2025-01-18,2317,Customer_6134,Bangalore,Flight,Debit Card,15052.83,Confirmed
11970,2025-02-07,1284,Customer_1378,Pune,Flight,Net Banking,18696.4,Cancelled
11971,2025-07-06,5659,Customer_3309,Chennai,Flight,Credit Card,18493.09,Confirmed
11972,2025-07-15,5114,Customer_5709,Bangalore,Train,UPI,12611.98,Cancelled
11973,2025-08-31,4578,Customer_223,Bangalore,Train,Credit Card,14239.66,Confirmed
11974,2025-10-27,5642,Customer_4532,Chennai,Train,Credit Card,2246.4,Confirmed
11975,2025-10-30,1047,Customer_5758,Chennai,Flight,UPI,23229.44,Cancelled
11976,2025-02-04,2768,Customer_7207,Delhi,Flight,Net Banking,17021.48,Confirmed
11977,2025-08-03,5314,Customer_4423,Delhi,Train,UPI,4285.17,Pending
11978,2025-08-07,5861,Customer_5329,Kolkata,Bus,UPI,6478.14,Confirmed
11979,2025-11-12,4259,Customer_2154,Delhi,Hotel,Credit Card,613.98,Pending
11980,2025-03-31,3078,Customer_2700,Hyderabad,Bus,Net Banking,6968.19,Confirmed
11981,2025-11-04,3306,Customer_3321,Pune,Train,Debit Card,8257.22,Confirmed
11982,2025-09-09,4415,Customer_567,Hyderabad,Hotel,Credit Card,17236.92,Cancelled
11983,2025-01-08,5403,Customer_2043,Hyderabad,Train,Debit Card,12178.11,Confirmed
11984,2025-09-13,4142,Customer_630,Pune,Hotel,Debit Card,21148.07,Confirmed
11985,2025-12-29,1567,Customer_2736,Delhi,Hotel,Debit Card,2626.28,Confirmed
11986,2025-07-27,5326,Customer_5474,Pune,Hotel,UPI,17822.03,Confirmed
11987,2025-05-11,5065,Customer_2518,Chennai,Train,Net Banking,21934.91,Confirmed
11988,2025-08-12,1081,Customer_725,Hyderabad,Train,UPI,10822.51,Pending
11989,2025-07-16,4005,Customer_4361,Chennai,Hotel,Net Banking,7573.97,Confirmed
11990,2025-05-22,1216,Customer_7820,Pune,Flight,UPI,11416.4,Pending
11991,2025-09-09,1334,Customer_4049,Kolkata,Flight,Debit Card,19826.64,Confirmed
11992,2025-04-06,1558,Customer_5584,Delhi,Flight,Debit Card,23016.51,Cancelled
11993,2025-01-26,3911,Customer_6981,Chennai,Flight,Debit Card,2106.91,Confirmed
11994,2025-04-21,1873,Customer_2899,Hyderabad,Bus,Credit Card,13448.71,Confirmed
11995,2025-05-03,1752,Customer_1465,Chennai,Bus,Debit Card,16172.9,Confirmed
11996,2025-07-05,4761,Customer_1308,Kolkata,Flight,UPI,928.16,Confirmed
11997,2025-06-17,1593,Customer_6929,Delhi,Train,Credit Card,4940.58,Confirmed
11998,2025-02-20,3751,Customer_6678,Hyderabad,Flight,Debit Card,2032.76,Cancelled
11999,2025-01-05,2678,Customer_1955,Kolkata,Hotel,Net Banking,7614.05,Confirmed
12000,2025-03-18,4897,Customer_6513,Hyderabad,Hotel,UPI,5532.42,Confirmed
12001,2025-06-09,5648,Customer_4795,Delhi,Train,Debit Card,12426.61,Confirmed
12002,2025-07-27,2482,Customer_5839,Bangalore,Hotel,UPI,16555.87,Confirmed
12003,2025-09-14,1782,Customer_7827,Mumbai,Flight,UPI,21134.33,Cancelled
12004,2025-07-24,3134,Customer_5615,Delhi,Flight,UPI,7955.57,Confirmed
12005,2025-09-12,4586,Customer_7090,Pune,Train,Debit Card,1734.96,Confirmed
12006,2025-01-11,4794,Customer_154,Chennai,Train,UPI,594.28,Confirmed
12007,2025-01-08,5608,Customer_6764,Bangalore,Train,Debit Card,21191.52,Cancelled
12008,2025-02-01,1983,Customer_6460,Delhi,Bus,UPI,22014.32,Confirmed
12009,2025-01-28,5682,Customer_5420,Mumbai,Hotel,Net Banking,2974.32,Confirmed
12010,2025-07-25,1742,Customer_3512,Hyderabad,Hotel,Debit Card,749.31,Confirmed
12011,2025-08-16,5544,Customer_4067,Pune,Bus,Net Banking,20106.5,Confirmed
12012,2025-05-08,5683,Customer_811,Mumbai,Hotel,Credit Card,16197.84,Confirmed
12013,2025-09-12,5355,Customer_151,Kolkata,Train,Net Banking,14125.54,Confirmed
12014,2025-07-31,4608,Customer_7574,Mumbai,Hotel,Net Banking,13563.47,Cancelled
12015,2025-08-27,4271,Customer_2223,Pune,Flight,UPI,19457.12,Cancelled
12016,2025-07-26,3510,Customer_1079,Kolkata,Bus,Debit Card,7686.2,Confirmed
12017,2025-11-14,5010,Customer_779,Delhi,Bus,Debit Card,10033.31,Cancelled
12018,2025-10-10,1093,Customer_5431,Hyderabad,Hotel,Debit Card,2407.35,Confirmed
12019,2025-09-02,2375,Customer_4250,Hyderabad,Bus,UPI,14370.18,Confirmed
12020,2025-02-14,2131,Customer_3969,Mumbai,Hotel,Credit Card,24039.88,Cancelled
12021,2025-04-15,3516,Customer_7668,Delhi,Hotel,Net Banking,7454.33,Confirmed
12022,2025-12-14,5963,Customer_6116,Kolkata,Flight,Net Banking,23266.62,Confirmed
12023,2025-10-08,1090,Customer_4597,Hyderabad,Flight,UPI,18365.58,Confirmed
12024,2025-08-22,2479,Customer_7358,Hyderabad,Hotel,UPI,6230.05,Cancelled
12025,2025-07-08,1954,Customer_2554,Kolkata,Bus,Credit Card,16739.93,Confirmed
12026,2025-02-13,3431,Customer_4245,Chennai,Bus,Net Banking,9472.73,Confirmed
12027,2025-08-13,1022,Customer_4104,Mumbai,Flight,Credit Card,3496.4,Confirmed
12028,2025-05-22,2725,Customer_5780,Bangalore,Hotel,Credit Card,2771.68,Confirmed
12029,2025-05-16,5118,Customer_5805,Mumbai,Hotel,UPI,922.07,Confirmed
12030,2025-06-25,4305,Customer_4689,Delhi,Flight,Credit Card,20046.31,Cancelled
12031,2025-05-22,2721,Customer_6735,Kolkata,Hotel,Net Banking,22178.82,Confirmed
12032,2025-03-21,2440,Customer_4565,Pune,Flight,Credit Card,12322.19,Cancelled
12033,2025-03-23,5670,Customer_6465,Kolkata,Hotel,Net Banking,13238.18,Pending
12034,2025-05-15,3150,Customer_6716,Kolkata,Bus,Credit Card,17443.86,Confirmed
12035,2025-07-26,3547,Customer_4547,Pune,Flight,UPI,17672.26,Confirmed
12036,2025-12-10,5923,Customer_3679,Hyderabad,Hotel,Net Banking,8441.13,Confirmed
12037,2025-06-26,4554,Customer_5944,Hyderabad,Hotel,Net Banking,4399.96,Cancelled
12038,2025-08-31,1188,Customer_4224,Chennai,Flight,Credit Card,11045.22,Confirmed
12039,2025-02-24,1459,Customer_3706,Hyderabad,Train,Net Banking,17576.83,Confirmed
12040,2025-05-21,3236,Customer_3359,Hyderabad,Train,UPI,20203.1,Confirmed
12041,2025-02-25,5446,Customer_853,Pune,Hotel,Credit Card,2684.48,Confirmed
12042,2025-01-15,1580,Customer_4183,Bangalore,Hotel,Credit Card,14913.7,Pending
12043,2025-07-04,3161,Customer_3966,Mumbai,Hotel,Debit Card,1825.38,Confirmed
12044,2025-11-10,5715,Customer_5201,Hyderabad,Train,Debit Card,20707.1,Confirmed
12045,2025-03-29,2531,Customer_4630,Delhi,Flight,Net Banking,16836.76,Confirmed
12046,2025-04-07,2368,Customer_3324,Bangalore,Train,UPI,17567.33,Confirmed
12047,2025-05-24,3434,Customer_6334,Bangalore,Bus,Debit Card,19162.1,Confirmed
12048,2025-01-08,3991,Customer_4920,Chennai,Train,Debit Card,12643.24,Confirmed
12049,2025-08-03,3902,Customer_7766,Delhi,Train,Debit Card,7823.0,Confirmed
12050,2025-06-22,3530,Customer_5604,Bangalore,Hotel,UPI,19748.77,Confirmed
12051,2025-08-11,1472,Customer_4475,Mumbai,Flight,Credit Card,19545.55,Confirmed
12052,2025-02-09,1858,Customer_456,Delhi,Flight,UPI,3806.11,Confirmed
12053,2025-07-01,3989,Customer_5999,Mumbai,Train,Debit Card,22617.68,Cancelled
12054,2025-09-27,3440,Customer_7176,Chennai,Hotel,UPI,5919.72,Confirmed
12055,2025-07-06,4706,Customer_4414,Chennai,Flight,Net Banking,8008.25,Confirmed
12056,2025-09-02,2712,Customer_6478,Hyderabad,Hotel,UPI,5789.95,Confirmed
12057,2025-11-05,1515,Customer_230,Mumbai,Train,Net Banking,24157.13,Confirmed
12058,2025-08-19,3393,Customer_6808,Pune,Flight,UPI,7836.8,Confirmed
12059,2025-06-04,2375,Customer_4604,Mumbai,Bus,Net Banking,24299.36,Pending
12060,2025-06-24,4669,Customer_4886,Chennai,Train,Credit Card,16129.5,Confirmed
12061,2025-12-02,3390,Customer_5647,Pune,Train,Credit Card,4825.83,Cancelled
12062,2025-04-25,4262,Customer_5595,Mumbai,Bus,Debit Card,14069.15,Confirmed
12063,2025-11-07,5638,Customer_5020,Delhi,Train,Net Banking,22115.48,Confirmed
12064,2025-10-27,3866,Customer_3478,Hyderabad,Bus,Credit Card,14261.03,Confirmed
12065,2025-01-18,2059,Customer_3359,Hyderabad,Bus,Net Banking,3748.59,Cancelled
12066,2025-09-29,1756,Customer_7113,Delhi,Train,Debit Card,7529.91,Confirmed
12067,2025-01-12,4495,Customer_760,Bangalore,Bus,Credit Card,6007.78,Pending
12068,2025-10-28,1187,Customer_1791,Kolkata,Bus,Debit Card,3583.46,Confirmed
12069,2025-07-11,3381,Customer_4542,Pune,Train,Net Banking,8518.52,Confirmed
12070,2025-08-20,5578,Customer_1367,Pune,Train,UPI,16696.04,Confirmed
12071,2025-04-03,3714,Customer_325,Mumbai,Bus,Debit Card,9871.49,Cancelled
12072,2025-08-06,1295,Customer_877,Kolkata,Hotel,Credit Card,11373.14,Confirmed
12073,2025-10-05,4533,Customer_167,Kolkata,Train,Debit Card,8356.16,Confirmed
12074,2025-12-19,5140,Customer_3665,Bangalore,Train,Credit Card,24864.56,Confirmed
12075,2025-10-30,5042,Customer_7464,Bangalore,Hotel,UPI,14861.84,Confirmed
12076,2025-01-29,3042,Customer_581,Mumbai,Train,UPI,20930.12,Confirmed
12077,2025-10-28,5270,Customer_7351,Kolkata,Hotel,Credit Card,11312.56,Confirmed
12078,2025-03-18,4051,Customer_4935,Pune,Flight,Debit Card,4631.61,Confirmed
12079,2025-01-09,2800,Customer_5696,Kolkata,Train,UPI,21246.79,Confirmed
12080,2025-01-24,4904,Customer_1800,Chennai,Train,Debit Card,19204.15,Confirmed
12081,2025-01-15,4781,Customer_5959,Mumbai,Flight,UPI,8580.32,Confirmed
12082,2025-06-13,3261,Customer_1110,Chennai,Train,UPI,15357.23,Confirmed
12083,2025-01-13,2522,Customer_3628,Delhi,Bus,Debit Card,2789.97,Cancelled
12084,2025-12-13,5853,Customer_2854,Chennai,Bus,Credit Card,1144.9,Cancelled
12085,2025-06-21,2420,Customer_1173,Bangalore,Flight,Credit Card,20486.1,Confirmed
12086,2025-12-23,5592,Customer_772,Bangalore,Bus,Credit Card,23577.23,Confirmed
12087,2025-11-23,1104,Customer_928,Bangalore,Flight,Credit Card,8929.46,Confirmed
12088,2025-07-19,4623,Customer_7991,Kolkata,Bus,Debit Card,15140.54,Confirmed
12089,2025-03-17,1478,Customer_2909,Pune,Train,Net Banking,18073.64,Confirmed
12090,2025-06-13,1692,Customer_5052,Kolkata,Bus,Debit Card,18778.04,Cancelled
12091,2025-03-02,4038,Customer_6203,Pune,Train,Net Banking,12286.25,Confirmed
12092,2025-09-02,3969,Customer_606,Chennai,Bus,UPI,15525.41,Pending
12093,2025-06-04,1193,Customer_3907,Bangalore,Flight,UPI,16597.79,Cancelled
12094,2025-09-14,2489,Customer_4101,Hyderabad,Bus,Net Banking,3029.75,Pending
12095,2025-09-01,1058,Customer_4095,Mumbai,Train,UPI,16305.21,Confirmed
12096,2025-06-11,2886,Customer_6227,Bangalore,Flight,Debit Card,13016.01,Confirmed
12097,2025-03-09,4609,Customer_6984,Pune,Bus,Net Banking,9773.24,Pending
12098,2025-12-10,5573,Customer_7551,Chennai,Hotel,UPI,6912.54,Pending
12099,2025-10-04,3580,Customer_6693,Bangalore,Hotel,Debit Card,16129.03,Confirmed
12100,2025-06-10,2968,Customer_5599,Kolkata,Flight,Net Banking,4585.59,Confirmed
12101,2025-09-16,5687,Customer_7195,Chennai,Hotel,Debit Card,20365.46,Confirmed
12102,2025-11-03,5934,Customer_6669,Kolkata,Hotel,Net Banking,4709.04,Cancelled
12103,2025-12-01,5053,Customer_1002,Mumbai,Bus,Debit Card,19404.62,Confirmed
12104,2025-04-05,5644,Customer_3974,Chennai,Bus,UPI,20526.72,Confirmed
12105,2025-09-03,4085,Customer_7745,Mumbai,Train,Net Banking,23521.53,Confirmed
12106,2025-08-09,1220,Customer_414,Bangalore,Bus,Net Banking,11850.63,Confirmed
12107,2025-05-03,1875,Customer_4811,Kolkata,Flight,Credit Card,2060.33,Confirmed
12108,2025-07-06,4462,Customer_6324,Pune,Train,Debit Card,17103.21,Confirmed
12109,2025-09-19,3725,Customer_5929,Hyderabad,Train,UPI,7424.25,Confirmed
12110,2025-09-30,2196,Customer_2015,Bangalore,Bus,Net Banking,2771.8,Confirmed
12111,2025-03-01,3709,Customer_1488,Mumbai,Train,UPI,21466.27,Confirmed
12112,2025-05-05,3731,Customer_783,Pune,Train,Credit Card,3923.57,Cancelled
12113,2025-12-03,1335,Customer_7045,Delhi,Bus,Net Banking,12906.1,Confirmed
12114,2025-12-07,1224,Customer_527,Delhi,Flight,Net Banking,19818.53,Confirmed
12115,2025-02-20,4941,Customer_1,Delhi,Bus,Debit Card,5377.8,Cancelled
12116,2025-06-27,5283,Customer_271,Kolkata,Hotel,Net Banking,22467.57,Confirmed
12117,2025-05-19,2247,Customer_2532,Bangalore,Train,Debit Card,8623.89,Cancelled
12118,2025-11-23,3690,Customer_7100,Chennai,Bus,UPI,10212.23,Cancelled
12119,2025-06-19,4957,Customer_1072,Hyderabad,Flight,Debit Card,3721.59,Confirmed
12120,2025-02-08,5589,Customer_694,Pune,Flight,Credit Card,16289.27,Confirmed
12121,2025-03-10,2886,Customer_6119,Hyderabad,Train,Debit Card,12635.25,Pending
12122,2025-08-24,1310,Customer_7351,Pune,Hotel,UPI,24366.93,Confirmed
12123,2025-02-17,3568,Customer_2888,Kolkata,Bus,Debit Card,17609.08,Confirmed
12124,2025-02-26,2604,Customer_6517,Bangalore,Hotel,Net Banking,19095.3,Confirmed
12125,2025-10-04,4982,Customer_7894,Mumbai,Bus,Debit Card,5377.57,Cancelled
12126,2025-12-04,1368,Customer_6683,Bangalore,Flight,Net Banking,17962.9,Confirmed
12127,2025-04-09,4546,Customer_3579,Delhi,Flight,Net Banking,14156.17,Confirmed
12128,2025-01-15,5841,Customer_7906,Mumbai,Train,Net Banking,10393.9,Confirmed
12129,2025-11-21,1997,Customer_6814,Hyderabad,Hotel,Debit Card,19675.16,Confirmed
12130,2025-06-28,1496,Customer_1996,Bangalore,Flight,Net Banking,24474.41,Confirmed
12131,2025-11-28,1963,Customer_3578,Chennai,Train,Debit Card,2822.15,Confirmed
12132,2025-03-03,3004,Customer_6716,Chennai,Flight,UPI,19827.79,Confirmed
12133,2025-04-29,2198,Customer_6210,Kolkata,Bus,Net Banking,23027.25,Confirmed
12134,2025-02-06,3345,Customer_1710,Hyderabad,Hotel,UPI,8222.05,Cancelled
12135,2025-05-14,1576,Customer_6131,Mumbai,Hotel,Debit Card,9394.04,Confirmed
12136,2025-01-26,4160,Customer_2100,Delhi,Bus,Net Banking,19971.92,Pending
12137,2025-01-08,1053,Customer_6118,Chennai,Bus,UPI,23864.24,Confirmed
12138,2025-01-04,4432,Customer_470,Chennai,Hotel,UPI,23503.56,Cancelled
12139,2025-01-21,1228,Customer_2291,Bangalore,Train,Net Banking,1862.85,Confirmed
12140,2025-05-29,1778,Customer_337,Pune,Train,UPI,21849.99,Pending
12141,2025-01-25,4830,Customer_7971,Kolkata,Flight,Debit Card,14868.11,Cancelled
12142,2025-05-23,1984,Customer_756,Hyderabad,Train,Net Banking,10817.6,Confirmed
12143,2025-09-02,5468,Customer_7289,Chennai,Hotel,Net Banking,21215.59,Cancelled
12144,2025-02-12,1468,Customer_2602,Bangalore,Train,Net Banking,20110.62,Cancelled
12145,2025-10-20,3467,Customer_1720,Mumbai,Bus,Net Banking,12979.04,Pending
12146,2025-07-04,2849,Customer_7213,Pune,Hotel,Debit Card,10562.65,Confirmed
12147,2025-02-11,1531,Customer_2100,Chennai,Flight,Debit Card,12075.59,Confirmed
12148,2025-04-02,4035,Customer_7319,Kolkata,Hotel,Debit Card,8299.74,Confirmed
12149,2025-11-13,1561,Customer_413,Hyderabad,Hotel,Net Banking,17172.75,Confirmed
12150,2025-11-20,1089,Customer_3613,Bangalore,Train,Credit Card,22354.82,Confirmed
12151,2025-02-22,2406,Customer_6713,Mumbai,Train,Debit Card,6637.25,Confirmed
12152,2025-03-25,5464,Customer_7666,Bangalore,Train,Net Banking,20724.94,Cancelled
12153,2025-02-03,4145,Customer_7955,Delhi,Flight,Net Banking,9338.24,Confirmed
12154,2025-03-17,2292,Customer_3281,Hyderabad,Flight,Net Banking,3729.81,Confirmed
12155,2025-12-19,5110,Customer_4104,Hyderabad,Flight,Debit Card,1492.13,Pending
12156,2025-07-16,4781,Customer_2994,Pune,Flight,Debit Card,12244.36,Confirmed
12157,2025-10-13,5067,Customer_3463,Chennai,Bus,Credit Card,14423.68,Confirmed
12158,2025-03-29,4505,Customer_247,Pune,Hotel,Debit Card,647.82,Confirmed
12159,2025-08-23,3391,Customer_7563,Bangalore,Train,Credit Card,16489.35,Confirmed
12160,2025-08-20,2218,Customer_3779,Mumbai,Hotel,Credit Card,13203.97,Confirmed
12161,2025-01-07,2945,Customer_6978,Chennai,Hotel,Debit Card,24936.69,Confirmed
12162,2025-10-19,3252,Customer_7507,Hyderabad,Hotel,Net Banking,3060.63,Cancelled
12163,2025-02-07,4891,Customer_412,Bangalore,Train,Debit Card,17772.97,Confirmed
12164,2025-02-21,2674,Customer_7096,Mumbai,Hotel,Credit Card,5817.29,Confirmed
12165,2025-05-23,1775,Customer_5660,Pune,Bus,Net Banking,5555.38,Cancelled
12166,2025-08-09,5781,Customer_5465,Hyderabad,Train,UPI,958.61,Confirmed
12167,2025-08-28,4567,Customer_6987,Kolkata,Bus,Credit Card,660.32,Confirmed
12168,2025-05-23,3765,Customer_3368,Mumbai,Train,Net Banking,5072.26,Cancelled
12169,2025-12-15,1224,Customer_4331,Pune,Hotel,Credit Card,4799.81,Cancelled
12170,2025-12-29,1063,Customer_2690,Bangalore,Hotel,Debit Card,510.72,Confirmed
12171,2025-02-18,2787,Customer_588,Mumbai,Hotel,Net Banking,18070.15,Confirmed
12172,2025-10-04,4850,Customer_1469,Chennai,Bus,Debit Card,12840.0,Confirmed
12173,2025-09-28,2375,Customer_233,Chennai,Hotel,Net Banking,10205.56,Cancelled
12174,2025-01-14,4534,Customer_6886,Kolkata,Flight,UPI,3042.96,Cancelled
12175,2025-10-25,4915,Customer_6002,Bangalore,Bus,Credit Card,8680.51,Confirmed
12176,2025-01-15,5452,Customer_6041,Pune,Flight,Net Banking,12029.44,Confirmed
12177,2025-08-22,1092,Customer_7141,Hyderabad,Train,Credit Card,24952.17,Cancelled
12178,2025-03-04,3742,Customer_1887,Delhi,Flight,UPI,13009.69,Pending
12179,2025-07-15,2677,Customer_310,Delhi,Flight,Net Banking,977.96,Cancelled
12180,2025-01-27,4666,Customer_944,Delhi,Bus,Net Banking,5589.67,Confirmed
12181,2025-04-03,4864,Customer_908,Hyderabad,Train,UPI,9185.78,Pending
12182,2025-04-15,3481,Customer_2749,Kolkata,Flight,Credit Card,11670.2,Confirmed
12183,2025-11-05,5936,Customer_2526,Chennai,Hotel,Credit Card,17019.86,Confirmed
12184,2025-02-21,2401,Customer_7682,Chennai,Hotel,UPI,14969.53,Confirmed
12185,2025-11-15,2606,Customer_6480,Pune,Train,Debit Card,12976.99,Cancelled
12186,2025-06-30,4956,Customer_1601,Pune,Flight,Credit Card,21028.41,Cancelled
12187,2025-02-26,4409,Customer_2100,Chennai,Bus,Credit Card,5308.1,Confirmed
12188,2025-04-30,4071,Customer_546,Pune,Train,Credit Card,2408.05,Confirmed
12189,2025-11-04,1897,Customer_2349,Bangalore,Train,Net Banking,21036.01,Confirmed
12190,2025-12-29,3931,Customer_3824,Pune,Train,Net Banking,11823.02,Confirmed
12191,2025-02-12,5587,Customer_2689,Chennai,Train,Credit Card,14057.18,Confirmed
12192,2025-05-15,4713,Customer_3315,Pune,Hotel,UPI,21015.92,Confirmed
12193,2025-09-17,4131,Customer_4452,Chennai,Bus,Net Banking,23672.45,Cancelled
12194,2025-07-16,2532,Customer_6964,Chennai,Hotel,Net Banking,14024.02,Confirmed
12195,2025-05-13,2977,Customer_4931,Kolkata,Train,UPI,20400.29,Cancelled
12196,2025-09-12,2798,Customer_5730,Kolkata,Bus,UPI,13847.19,Confirmed
12197,2025-08-08,2351,Customer_6732,Delhi,Hotel,Net Banking,1316.43,Confirmed
12198,2025-12-02,2838,Customer_7992,Mumbai,Flight,UPI,23918.53,Confirmed
12199,2025-02-10,3560,Customer_5562,Chennai,Flight,UPI,20535.29,Confirmed
12200,2025-09-12,3991,Customer_4973,Mumbai,Train,Debit Card,18958.84,Confirmed
12201,2025-01-02,2663,Customer_6875,Pune,Flight,Debit Card,11324.73,Confirmed
12202,2025-07-14,3397,Customer_1842,Kolkata,Bus,Debit Card,23592.36,Confirmed
12203,2025-08-30,4203,Customer_1637,Chennai,Train,Debit Card,12501.24,Confirmed
12204,2025-05-29,5641,Customer_5239,Delhi,Flight,UPI,18159.27,Confirmed
12205,2025-07-17,1598,Customer_7577,Delhi,Bus,UPI,2964.52,Confirmed
12206,2025-10-26,3044,Customer_1676,Pune,Hotel,Net Banking,5862.09,Cancelled
12207,2025-09-02,1258,Customer_5491,Pune,Hotel,Debit Card,10893.03,Confirmed
12208,2025-12-04,5571,Customer_4833,Pune,Bus,UPI,14741.8,Confirmed
12209,2025-04-18,2905,Customer_1791,Mumbai,Flight,Net Banking,20236.09,Confirmed
12210,2025-07-31,4019,Customer_3145,Kolkata,Bus,Net Banking,6401.36,Pending
12211,2025-06-05,1387,Customer_3521,Kolkata,Bus,UPI,19471.72,Confirmed
12212,2025-01-26,4869,Customer_6968,Delhi,Bus,Credit Card,22304.81,Confirmed
12213,2025-03-23,2861,Customer_1842,Kolkata,Hotel,Credit Card,20552.03,Confirmed
12214,2025-03-24,4632,Customer_5591,Bangalore,Hotel,Debit Card,15749.13,Cancelled
12215,2025-05-11,1797,Customer_156,Hyderabad,Hotel,UPI,20344.82,Confirmed
12216,2025-11-25,3503,Customer_6915,Kolkata,Flight,Credit Card,21998.8,Confirmed
